latitude,longitude,data_pas,satelite,pais,estado,municipio,bioma,numero_dias_sem_chuva,precipitacao,risco_fogo,id_area_industrial,frp
1.1066,-59.54733,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.21,0,16.0
1.10588,-59.55206,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.21,0,16.0
1.0396,-59.52928,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.19,0,27.5
1.03887,-59.534,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.19,0,27.5
1.03692,-59.48513,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.2,0,50.4
1.0065,-59.52917,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.17,0,3.8
1.00568,-59.59649,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.16,0,7.0
1.00107,-59.59582,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,3.0,0.0,0.16,0,27.9
0.96347,-59.53241,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.14,0,5.9
0.96277,-59.53711,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.14,0,6.0
0.8266,-59.26834,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.14,0,63.3
0.8265,-59.36309,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.1,0,5.2
0.82586,-59.27324,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.14,0,41.9
0.82511,-59.27812,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.14,0,41.9
0.82183,-59.36245,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.1,0,5.5
0.82115,-59.27258,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.14,0,41.9
0.73249,-59.61295,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.17,0,15.8
0.73164,-59.61554,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.15,0,15.1
0.72791,-59.61227,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.39,0,15.8
0.72719,-59.61687,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.2,0,15.8
0.72707,-59.61483,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.3,0,28.7
0.71705,-59.50084,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.05,0,50.0
0.7149,-59.60557,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.05,0,3.0
0.71403,-59.6081,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.05,0,3.3
0.70342,-59.43579,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.05,0,6.6
0.7027,-59.44051,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.05,0,6.6
0.75371,-60.39801,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4.0,0.0,0.19,0,6.1
0.75126,-60.06194,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO LUIZ,Amazônia,4.0,0.0,0.07,0,171.1
0.74816,-60.0526,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4.0,0.0,0.06,0,18.1
0.74614,-60.06565,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO LUIZ,Amazônia,4.0,0.0,0.07,0,171.1
0.73768,-60.09097,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO LUIZ,Amazônia,4.0,0.0,0.09,0,68.5
0.73285,-60.5648,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,0.13,0,4.9
0.7127,-60.34554,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4.0,0.0,0.23,0,8.1
0.71162,-60.34573,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4.0,0.0,0.23,0,8.5
0.70883,-60.52022,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,0.15,0,6.3
0.69643,-60.41488,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,0.55,0,7.2
0.694,-60.40194,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,0.22,0,106.4
0.69378,-59.99158,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4.0,0.0,0.04,0,18.2
0.68932,-59.99091,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4.0,0.0,0.04,0,5.5
0.68298,-60.58604,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,0.83,0,6.0
0.68153,-60.5858,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,0.71,0,5.6
0.68106,-59.9852,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4.0,0.0,0.04,0,34.3
0.6766,-59.98452,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4.0,0.0,0.04,0,34.3
0.66771,-59.78994,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.41,0,3.9
0.64213,-59.9852,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4.0,0.0,0.03,0,101.5
0.5841,-60.15677,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,SÃO LUIZ,Amazônia,4.0,0.0,0.09,0,39.3
0.39551,-60.60089,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,1.0,0,3.1
0.3379,-60.64409,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4.0,0.0,0.75,0,9.6
0.60137,-59.17922,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.07,0,8.7
-1.86514,-59.58714,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.1,0.0,0,6.8
-1.91914,-60.03326,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.02,0.01,0,11.6
-1.91849,-60.02927,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.0,0.01,0,11.6
-1.91655,-60.0341,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.04,0.01,0,17.2
-1.91593,-60.03009,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.0,0.01,0,17.2
-1.74363,-60.31026,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,1.0,0.81,0.01,0,2.0
-1.70189,-59.99625,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,2.32,0.01,0,21.9
-1.63321,-60.18438,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,2.54,0.02,0,19.4
-1.63259,-60.18049,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,2.57,0.03,0,43.6
-1.63233,-60.31573,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,1.63,0.01,0,9.2
-1.62905,-60.18099,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,2.53,0.05,0,60.1
-1.62897,-60.18503,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,2.49,0.03,0,19.4
-1.62834,-60.18113,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,2.52,0.06,0,43.6
-1.53582,-60.33053,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,0.9,0.02,0,3.8
-1.53556,-60.3302,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,0.9,0.01,0,3.2
-1.51725,-60.16154,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,1.24,-999.0,0,3.2
-1.5145,-60.16211,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,1.19,-999.0,0,3.3
-1.50598,-60.16338,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,1.08,-999.0,0,6.5
-1.46966,-60.3207,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,0.0,0.25,0.02,0,66.2
-3.50869,-59.99137,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,CAREIRO,Amazônia,1.0,8.81,0.0,0,3.6
-3.27236,-60.5738,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,MANACAPURU,Amazônia,3.0,8.18,0.0,0,3.1
-3.16234,-60.58826,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,MANACAPURU,Amazônia,2.0,5.56,0.0,0,5.9
-3.12006,-60.63411,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,IRANDUBA,Amazônia,1.0,4.51,0.0,0,4.4
-2.7923,-60.47707,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,1.43,0.0,0,4.8
-3.73247,-61.08438,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,MANACAPURU,Amazônia,0.0,3.91,0.0,0,25.8
-3.7317,-61.07956,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,MANACAPURU,Amazônia,0.0,3.87,0.0,0,25.8
-3.71238,-61.24196,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,BERURI,Amazônia,0.0,4.59,0.0,0,39.0
4.67335,-60.74499,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,9.0,0.0,1.0,0,5.9
4.23645,-61.01356,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,7.0,0.0,1.0,0,6.2
4.19487,-60.80137,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,9.0,0.0,1.0,0,4.9
3.97801,-60.88643,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,8.0,0.0,1.0,0,6.2
3.97726,-60.88609,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,8.0,0.0,1.0,0,11.4
3.97665,-60.89037,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,8.0,0.0,1.0,0,9.2
3.9736,-60.88581,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,8.0,0.0,1.0,0,6.2
3.79897,-61.18473,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,AMAJARI,Amazônia,8.0,0.0,1.0,0,5.1
3.79036,-61.18349,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,AMAJARI,Amazônia,8.0,0.0,1.0,0,1.7
5.05107,-60.51921,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,0.39,0,24.7
4.911,-60.06891,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,5.0
4.90642,-60.4174,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,6.5
4.90291,-60.41799,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,8.4
4.55994,-60.20306,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,6.0,0.0,1.0,0,4.3
4.55523,-60.20276,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,6.0,0.0,1.0,0,4.3
4.55057,-60.2021,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,6.0,0.0,1.0,0,4.0
4.5151,-60.3832,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,5.5
4.51438,-60.38821,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,5.5
4.45334,-60.45767,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,4.6
4.45323,-60.45667,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,3.7
4.453,-60.39671,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,12.0
4.42988,-60.01876,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,4.0,0.0,1.0,0,8.8
4.42654,-60.02019,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,4.0,0.0,1.0,0,17.8
4.42515,-60.01822,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,4.0,0.0,1.0,0,8.8
4.41735,-60.44862,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,4.0
4.41339,-60.44379,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,4.0
4.41275,-60.4482,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,4.0
4.37133,-60.47701,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,6.3
4.35232,-60.51278,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,7.6
4.35118,-60.51511,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,9.2
4.33234,-60.55601,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,3.7
4.33087,-60.55823,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,4.4
4.32795,-60.48371,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,3.3
4.32565,-60.5622,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,3.3
4.31751,-60.16646,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,8.2
4.28357,-60.24993,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,4.1
4.24801,-60.13725,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,8.0,0.0,1.0,0,6.7
4.24332,-60.13677,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,6.7
4.24223,-60.4655,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,3.4
4.24196,-60.46647,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,1.8
4.23125,-59.85148,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,4.0,0.0,1.0,0,13.1
4.23104,-59.84847,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,5.0,0.0,1.0,0,10.2
4.2062,-60.61413,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,9.0,0.0,1.0,0,5.2
4.20103,-60.61797,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazônia,9.0,0.0,1.0,0,8.8
4.14643,-60.41661,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,3.8
4.11278,-60.35996,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,7.7
4.1121,-60.36461,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,8.1
4.10752,-60.36399,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,5.1
4.06798,-60.19273,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,5.2
4.0665,-60.1911,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,8.7
4.02114,-60.09177,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,9.3
3.9246,-60.01665,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,4.9
3.8155,-60.28948,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,1.9
3.81482,-60.29412,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,1.9
3.81092,-60.28885,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,1.9
3.81023,-60.2935,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,1.9
3.80375,-60.17752,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,11.6
3.80306,-60.18226,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,8.0,0.0,1.0,0,8.8
3.67838,-60.17097,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,1.5
3.6224,-60.20708,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazônia,9.0,0.0,1.0,0,5.1
3.24883,-60.60872,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,12.0,0.0,0.97,0,3.0
3.18726,-60.34209,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,9.0,0.0,1.0,0,2.4
3.18619,-60.3425,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,9.0,0.0,1.0,0,2.0
2.77106,-60.53448,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CANTÁ,Amazônia,12.0,0.0,0.93,0,2.9
2.75687,-60.3089,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,10.0,0.0,0.98,0,4.0
2.75373,-60.20725,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,10.0,0.0,1.0,0,5.2
2.75305,-60.2118,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,10.0,0.0,1.0,0,5.2
2.75237,-60.30826,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,10.0,0.0,0.97,0,4.0
2.7408,-60.2008,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,10.0,0.0,1.0,0,28.6
2.74012,-60.20533,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,10.0,0.0,1.0,0,27.8
2.73559,-60.20469,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,10.0,0.0,1.0,0,7.3
2.72419,-60.28131,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,9.0,0.0,1.0,0,5.0
2.71902,-60.2851,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,9.0,0.0,0.94,0,8.8
2.69837,-60.30031,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BONFIM,Amazônia,8.0,0.0,1.0,0,4.1
2.64967,-60.6005,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CANTÁ,Amazônia,11.0,0.0,1.0,0,4.1
3.61062,-61.46828,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,AMAJARI,Amazônia,8.0,0.0,0.68,0,5.6
3.61005,-61.47214,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,AMAJARI,Amazônia,7.0,0.0,0.74,0,5.6
3.60641,-61.46761,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,AMAJARI,Amazônia,8.0,0.0,0.84,0,5.8
3.60585,-61.47146,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,AMAJARI,Amazônia,7.0,0.0,0.96,0,5.8
3.47061,-60.83418,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,17.9
3.47,-60.83841,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,6.3
3.46683,-60.82932,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,9.5
3.46438,-60.84626,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,8.1
3.46305,-60.82447,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.2
3.46183,-60.83294,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,9.5
3.4606,-60.84142,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,26.3
3.45999,-60.84565,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,8.1
3.45938,-60.84989,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,8.1
3.45866,-60.82385,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,9.7
3.45743,-60.83233,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.4
3.45586,-60.90504,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,5.6
3.4556,-60.84506,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,27.1
3.45526,-60.90922,2024-01-04 17:51:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,5.6
3.45499,-60.84927,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,27.1
3.44426,-60.83049,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.5
3.44404,-60.83102,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,9.0
3.44364,-60.83477,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,5.9
3.44339,-60.83531,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,3.6
3.44275,-60.83957,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,3.6
3.44154,-60.91161,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.8
3.44093,-60.82193,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,4.2
3.44047,-60.82561,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,5.2
3.43987,-60.82986,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,5.2
3.43965,-60.83039,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.0
3.439,-60.83469,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.0
3.43864,-60.83844,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,16.1
3.43836,-60.83895,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,7.0
